"","ID","knownState","jp_normed","htv","rajp","delt_d","divenum","stime","ad"
"1202","1249",7,1.15588040367486,0.227933384159403,-0.401113043888937,0.719126102700301,1249,1598883750.64,40.6985709737185
"1203","1249",7,1.5217608578756,0.320765478469584,-0.331834410159688,0.842279042598499,1249,1598883752.64,41.540850016317
"1204","1249",7,1.26565431478583,0.420926952714321,-0.32594127384644,0.965301026313497,1249,1598883754.64,42.5061510426305
"1205","1249",7,1.26211688954302,0.306851142686873,-0.26219197129187,1.0572798020298,1249,1598883756.64,43.5634308446603
"1206","1249",7,1.2300375943633,0.305921386629703,-0.160159971027666,1.09185002083559,1249,1598883758.64,44.6552808654959
"1207","1249",7,1.7593978388021,0.233924957545614,-0.193947492431956,0.987578453544501,1249,1598883760.64,45.6428593190404
"1208","1249",7,1.41938479623018,0.190895237935907,-0.205928652749673,1.1185732996908,1249,1598883762.64,46.7614326187312
"1209","1249",7,1.92135546160782,0.168400499192342,-0.251877717856839,1.3895023618506,1249,1598883764.64,48.1509349805818
"1210","1249",7,2.03913586191385,0.0943680580874273,-0.434021084117559,1.48037909363489,1249,1598883766.64,49.6313140742167
"1211","1249",7,2.01398941429571,0.141815020012655,-0.408045442017741,1.46118159773381,1249,1598883768.64,51.0924956719505
"1212","1249",7,2.4730782020046,0.183399571890011,-0.440948364125898,0.710130334396098,1249,1598883770.64,51.8026260063466
"1213","1249",7,4.12264460096932,0.123381368360578,-0.101087773279246,-0.1590619552478,1249,1598883772.64,51.6435640510988
"1214","1249",7,3.9732025051386,0.144666015182255,-0.0805315833431714,-1.1586311012998,1249,1598883774.64,50.484932949799
"1215","1249",7,5.26854068357136,0.222153309309126,-0.248697281183601,-2.1563186324056,1249,1598883776.64,48.3286143173934
"1216","1249",7,7.35799880437674,0.177401919240635,-0.437593744693357,-2.7295943799467,1249,1598883778.64,45.5990199374467
"1217","1249",7,10.0494128700533,0.193567703621439,-0.335509277702276,-3.1783028790736,1249,1598883780.64,42.4207170583731
"1218","1249",7,6.73968712764212,0.125901598676692,-0.198983818754886,-3.4107787474745,1249,1598883782.64,39.0099383108986
"1219","1249",7,6.32371186189429,0.0580463075044171,-0.380993634153009,-3.4726129926667,1249,1598883784.64,35.5373253182319
"1220","1249",7,6.40717274708436,0.0844990774916632,-0.368914930423249,-2.9896949895011,1249,1598883786.64,32.5476303287308
"1221","1249",7,4.98646462030164,0.119251963174434,-0.463781813469202,-2.6940242842587,1249,1598883788.64,29.8536060444721
"1222","1249",7,6.24089277949015,0.0790031112799308,-0.450409744881165,-2.3761158625455,1249,1598883790.64,27.4774901819266
"1223","1249",7,2.05306208660229,0.0672031933185473,-0.167494770276504,-2.1811930195566,1249,1598883792.64,25.29629716237
"1224","1249",7,2.5798273930716,0.107596109957753,-0.11695983618596,-1.9304818288587,1249,1598883794.64,23.3658153335113
"1225","1249",7,2.09901645065285,0.060261030916597,-0.219790799388941,-1.8119165670604,1249,1598883796.64,21.5538987664509
"1226","1249",7,1.51788169034673,0.05674338790233,-0.130645711069631,-1.6033733334927,1249,1598883798.64,19.9505254329582
"1227","1249",7,1.283388080383,0.148117658689459,-0.063953465826238,-1.4135587082397,1249,1598883800.64,18.5369667247185
"1228","1249",7,1.75433126287405,0.178992859551176,-0.169771532787607,-1.4632499722432,1249,1598883802.64,17.0737167524753
"1229","1249",7,1.79371348509908,0.115260830745577,-0.21405210745397,-1.5092824986944,1249,1598883804.64,15.5644342537809
"1230","1249",7,1.92726691412681,0.1200052955179,-0.178764937333019,-1.6330368146768,1249,1598883806.64,13.9313974391041
"1231","1249",7,1.87245291855915,0.152045360104481,-0.158031079753266,-1.7485807327074,1249,1598883808.64,12.1828167063967
"1232","1249",7,1.52420450191672,0.282963624537895,-0.167692340039387,-1.8744071899225,1249,1598883810.64,10.3084095164742
"1233","1249",7,1.99615595978866,0.375099151649524,-0.209126353354946,-1.85210916609847,1249,1598883812.64,8.45630035037573
"1234","1249",7,2.97059387091583,0.509589209176857,-0.155457442440201,-1.82171443661992,1249,1598883814.64,6.63458591375581
"1235","1249",7,2.69520621225901,0.513251136422662,-0.0241800168387605,-1.95555664858681,1249,1598883816.64,4.679029265169
"1236","1249",7,9.9495789671973,0.223757449328058,-0.235729112287552,-2.5668591326961,1249,1598883818.64,2.1121701324729
"1237","1249",7,13.1814815276119,0.357650300227665,0.0187869505444665,-2.08143965747726,1249,1598883820.64,0.030730474995638
"1238","1249",7,11.3275396826427,0.32704103655518,-0.340721714191197,2.01001474639221,1249,1598883822.64,2.04074522138785
"1239","1249",7,1.9108786069861,0.247995203101569,-0.0736479651165851,1.29880541624284,1249,1598883824.64,3.33955063763069
"1240","1249",7,1.8051012021594,0.188060084868045,-0.0878660588608518,0.77856523925839,1249,1598883826.64,4.11811587688908
"1241","1249",7,2.10923499273099,0.220498401858112,-0.144736852249538,0.48039313643722,1249,1598883828.64,4.5985090133263
"1242","1249",7,2.49751467016487,0.303609986335427,-0.338936156751919,0.0663753854906304,1249,1598883830.64,4.66488439881693
